global_index,satellite_id,mean_I,mean_Q,var_I,var_Q,std_I,std_Q,max_I,max_Q,min_I,min_Q,skew_I,skew_Q,kurt_I,kurt_Q,median_I,median_Q,iqr_I,iqr_Q,signal_power,iq_ratio,iq_correlation,papr,zero_crossing_rate,fft_mean_magnitude,peak_frequency,spectral_centroid,bandwidth,occupied_bandwidth
6435,87,-0.0003011836720265819,0.00027994386299401826,0.0007032177308532907,0.0006735775125927556,0.026518252786586274,0.025953371892545207,0.04356633499264717,0.042467039078474045,-0.0392557755112648,-0.035145580768585205,0.110456206775768,0.1016315246050226,-1.642836320614598,-1.6547773767544405,-0.0024056292604655027,-0.0018949971999973059,0.05337009206414223,0.052634296007454395,0.0013769643236167697,1.0217652217361137,0.9871024735189455,2.4353421269813493,0.0004545867806164197,0.3199915888413391,2272.7272727272725,117.51434536279966,104593.95534036297,184090.90909090906
6436,87,0.00036644884383614144,-0.00015866982875666674,0.0014501130662646386,0.0014978905576103043,0.038080350133167615,0.03870259109685428,0.057058434933423996,0.06167830526828766,-0.05201860889792442,-0.05333670973777771,0.0997577322484651,0.11622134888179397,-1.657239895565049,-1.64393757266635,-0.004508145852014422,-0.0036894662771373987,0.07647944800555706,0.07737800758332014,0.0029481630847446494,0.9839224985704577,0.992719616283739,2.2108462889446696,0.0004545867806164197,0.45962884426945716,-2272.7272727272725,-30.198140114229005,103801.62892639221,154545.45454545453
6437,87,0.0002881515473260482,0.00020594065300538617,0.00012532091087255574,0.00010958136213964097,0.011194682258668879,0.010468111679746303,0.021830355748534203,0.020266417413949966,-0.021991638466715813,-0.018860144540667534,0.10647705613486719,0.07129764631935782,-1.4514193531137616,-1.4227985810885198,-0.0008801146759651601,-0.0009066566708497703,0.021355502074584365,0.01970680383965373,0.00023502771587898338,1.0694079888666401,0.9135848648663911,2.7591731800131,0.0006364214928629876,0.1593738977782878,-2272.7272727272725,3350.907695671276,114716.47665260725,384090.90909090906
6438,87,0.00026363296607735264,-0.00014289494609163905,0.00010167730510091778,6.746223678485816e-05,0.010083516504717874,0.008213539844966856,0.020037591457366943,0.016342973336577415,-0.016214970499277115,-0.016128690913319588,0.1289710514648603,0.12657414415743537,-1.4758207406710657,-1.2712668789518426,0.00011459955203463323,-0.0011934187496080995,0.01959867193363607,0.014932833844795823,0.00016922946319219723,1.2276700052653806,0.8934677056609615,3.1352171123471786,0.001181925629602691,0.1374541243209987,2272.7272727272725,1039.6822610472552,120177.35921601926,404545.4545454545
6440,87,-0.0007622731134427919,-0.0008490634628618533,0.0004903880831497687,0.0004475675677495321,0.02214470779102241,0.021155792770528172,0.036336202174425125,0.03399496152997017,-0.037301186472177505,-0.0373043529689312,0.09878522653106406,0.07168761178277244,-1.5386926081151453,-1.5826272842595004,-0.0033407227601855993,-0.004175826674327254,0.043486508540809155,0.041677399538457394,0.0009392576199627453,1.046744408551396,0.9679543627685756,2.6185952682937934,0.0008182562051095554,0.285213162020537,2272.7272727272725,-2088.992037182007,108360.48256463124,297727.2727272727
6441,87,-0.0010644188631257418,-0.0005100527749414903,0.0009536504507388721,0.0010049546054822784,0.030881231366946368,0.03170101899753821,0.05037851259112358,0.05360438674688339,-0.048979513347148895,-0.048692021518945694,0.1066572221215675,0.11496687447780353,-1.6203614036197393,-1.6130225706051824,-0.004450926557183266,-0.002240135450847447,0.06323647405952215,0.06353028956800699,0.001959998197570554,0.974140022733796,0.9820764038583397,2.3123259270972936,0.0004545867806164197,0.3741404319149446,2272.7272727272725,-771.477643903199,94824.10136696008,238636.36363636362
6442,87,0.0009165371383898508,0.000665013171863765,0.0005705881070700793,0.0004794966718410345,0.023886986144553257,0.021897412446246576,0.03911949694156647,0.03709987923502922,-0.03584659844636917,-0.032914336770772934,0.06603944480207773,0.06370375462718236,-1.626068295965134,-1.606686712527994,0.0006175712624099106,-0.0020784010412171483,0.04704627627506852,0.043607197701931,0.0010513670617559139,1.0908588493362243,0.9851243791348825,2.4516458881125156,0.0004545867806164197,0.26961578095742994,-2272.7272727272725,-30.837227548829425,95622.92319095101,195454.54545454544
6443,87,-0.0005627690555206755,-0.0004067005190608225,0.0006491574544257061,0.0005767848530784759,0.025478568531723013,0.02401634553962105,0.04068872332572937,0.04265284165740013,-0.039473943412303925,-0.03860001638531685,0.03719909754982199,0.06265733251952264,-1.691065702812708,-1.541877511837483,-0.00065087407710962,-0.0012727652792818844,0.051552388817071915,0.04624726949259639,0.0012264244218262378,1.0608844917595666,0.9412943880663474,2.104387402937143,0.0006364214928629876,0.3370534827882894,2272.7272727272725,698.332484037823,109209.8218162996,388636.3636363636
6444,87,-0.0009728136602617187,4.481811319155068e-05,0.0006199497737465645,0.00064365780162598,0.02489879060811116,0.02537041193252447,0.042437054216861725,0.04042934626340866,-0.03679918125271797,-0.03679940849542618,0.16558735592855556,0.14206782004520682,-1.6071233584797835,-1.5975481270495775,-0.006200500531122088,-0.004640581086277962,0.04939016746357083,0.05104129249230027,0.0012645559504534064,0.9814105767904896,0.9858650759443224,2.5550707453135124,0.0004545867806164197,0.306835346874828,2272.7272727272725,155.46762970789973,102305.91829708942,197727.2727272727
6445,87,0.0006919692750384456,-0.000276612139760635,0.0005572664463430478,0.0005088957064967311,0.023606491614448933,0.022558716862816713,0.038718972355127335,0.038319382816553116,-0.036467116326093674,-0.03287878632545471,0.049358036858763915,0.10366845583237165,-1.636935765150404,-1.589581594329729,-0.0004344596090959385,0.0005015298374928534,0.04632782144472003,0.044216652400791645,0.0010667174885932392,1.0464465580202948,0.9825359255570376,2.4783045186762895,0.0004545867806164197,0.2680408616294033,-2272.7272727272725,277.6734250834145,91956.96100863913,172727.2727272727
6446,87,-0.0003638936570361295,0.0002866803799754662,6.17915491113893e-05,7.708693006185616e-05,0.007860760084838443,0.008779916290139455,0.016950324177742004,0.01828604005277157,-0.018082117661833763,-0.017026884481310844,0.04729538494284127,0.1655390170674369,-1.229611578006285,-1.251685053663815,-0.00034942290221806616,-0.000590973359066993,0.014341972535476089,0.015240664826706052,0.00013909308340713945,0.8953115069749245,0.8846590067591388,3.3739289723953103,0.0022729339030820982,0.11942200751858462,-2272.7272727272725,-2830.7395349325675,104072.04889035283,384090.90909090906
6447,87,-0.0007125572656905567,-0.000613975081029449,0.000579368208429854,0.0006360981595469454,0.024070068725075423,0.025220986490360472,0.038880929350852966,0.040163736790418625,-0.036289338022470474,-0.03737293928861618,0.13379946464963838,0.131274674510372,-1.5936246191672803,-1.6020344172881031,-0.002892811316996813,-0.005292530637234449,0.04742953693494201,0.04857007646933198,0.001216351071233813,0.9543666634243299,0.9820231073886512,2.331229595704437,0.0008182562051095554,0.30963320858837473,-2272.7272727272725,271.6228977670772,108415.60417689051,195454.54545454544
6451,87,-0.0005150662598661597,4.255818528037542e-05,0.0007242781568310785,0.0008165720873947167,0.026912416406392765,0.028575725492010113,0.04136689379811287,0.04666213318705559,-0.04266812652349472,-0.04334813728928566,0.09560078390767204,0.10884752971388044,-1.6215155398448748,-1.6007442705986352,-0.003420816035941243,-0.0006630535062868148,0.05444208160042763,0.05734466388821602,0.0015411173486769819,0.9417929358930042,0.9843568655727268,2.3385192246784476,0.0006364214928629876,0.355785111205393,2272.7272727272725,547.4109951313774,113807.68554835136,218181.81818181818
6452,87,-0.0007315159860006588,-0.0004725050834860709,0.00015835517410959702,0.00019004891652951752,0.012583925226637236,0.013785823026918543,0.024911856278777122,0.024605857208371162,-0.024514086544513702,-0.021932313218712807,0.15790581729911765,0.18291177893264576,-1.4078215734255426,-1.497705994291858,-0.0036055248929187655,-0.0021373938070610166,0.02309727226383984,0.02629677322693169,0.0003491624673308093,0.9128163913076172,0.9327687514074685,3.1358657461558432,0.0006364214928629876,0.1751229249195935,-2272.7272727272725,-3458.485030844561,97010.58316408184,327272.72727272724
6453,87,4.238177747248011e-05,9.093769780887131e-05,0.0010640670662321256,0.0009388965584055836,0.03262004086803273,0.03064141900117525,0.052556317299604416,0.04761577770113945,-0.04775344952940941,-0.04393666982650757,0.10446318998590222,0.08369044089373637,-1.6602286863150404,-1.6423762155427286,-0.0012225288664922118,-0.0020715391729027033,0.06549967173486948,0.06278911279514432,0.002002973690517654,1.0645734411575911,0.9848222441915641,2.3426103721120586,0.0004545867806164197,0.3871561812547027,-2272.7272727272725,162.12088039684488,105540.15931812627,168181.81818181818
