satellite_id,window_length,start,end,duration,burst_fraction,snr_db,detected,full_std_I,full_std_Q,full_signal_power,full_papr,full_kurt_I,full_iq_corr,burst_std_I,burst_std_Q,burst_signal_power,burst_papr,burst_kurt_I,burst_iq_corr
85,11000,0,10987,10988,0.9989090909090909,11.054906109926506,True,0.029872441664338112,0.02858266979455948,0.0017100865952670574,3.842803478240967,-1.6191182136535645,0.9809296722760369,0.02987888641655445,0.028586704283952713,0.0017107431776821613,3.8411364555358887,-1.6194489002227783,0.9809196253601821
85,11000,0,10989,10990,0.9990909090909091,13.01992308592888,True,0.03378840908408165,0.032671451568603516,0.0022105718962848186,4.3476152420043945,-1.6176319122314453,0.9861901934267431,0.033794742077589035,0.03267405554652214,0.002211254322901368,4.3462748527526855,-1.617946743965149,0.9861904913129429
85,11000,4,10999,10996,0.9996363636363637,14.360868095568367,True,0.01382637768983841,0.013254787772893906,0.0003671822196338326,4.792756080627441,-1.5483760833740234,0.9667388732432362,0.013826659880578518,0.013254579156637192,0.0003671917656902224,4.7926435470581055,-1.5479849576950073,0.9667287471419933
85,11000,2,10999,10998,0.9998181818181818,12.74597187615118,True,0.03521446883678436,0.03828253969550133,0.002705981023609638,3.4503424167633057,-1.6499639749526978,0.9922275543368281,0.03521334379911423,0.038282375782728195,0.002705878112465143,3.450507640838623,-1.6498044729232788,0.9922276246998455
85,11000,0,10998,10999,0.9999090909090909,12.893550891483576,True,0.025760293006896973,0.02736562117934227,0.0014129446353763342,3.844686985015869,-1.622318983078003,0.9882292104263033,0.025760389864444733,0.0273649413138628,0.0014129170449450612,3.8447723388671875,-1.622322678565979,0.9882316397670046
85,11000,0,10999,11000,1.0,11.739369194643762,True,0.010101867839694023,0.011448414996266365,0.00023320017498917878,4.8369221687316895,-1.498103141784668,0.94202545194478,0.010101867839694023,0.011448414996266365,0.00023320017498917878,4.8369221687316895,-1.498103141784668,0.94202545194478
85,11000,7,10996,10990,0.9990909090909091,9.930389775067749,True,0.008407499641180038,0.009047592990100384,0.00015262153465300798,4.785417079925537,-1.2417194843292236,0.89679300125305,0.00840744748711586,0.009046711027622223,0.00015260504733305424,4.785886287689209,-1.2411699295043945,0.8967287181859911
85,11000,2,10998,10997,0.9997272727272727,11.311172191600612,True,0.016257693991065025,0.017061559483408928,0.0005559040582738817,4.875781536102295,-1.5809686183929443,0.9716203488925633,0.016256432980298996,0.01706130988895893,0.0005558537668548524,4.876174449920654,-1.5807867050170898,0.9716177684389106
85,11000,5,10999,10995,0.9995454545454545,12.611992282944861,True,0.029568610712885857,0.030866539105772972,0.0018275670008733869,3.6809492111206055,-1.6197954416275024,0.9920600464780358,0.029568525031208992,0.030866708606481552,0.0018276006449013948,3.6808700561523438,-1.61936616897583,0.9920565425924587
85,11000,2,10999,10998,0.9998181818181818,11.284590272465422,True,0.03474156931042671,0.034724947065114975,0.002413250505924225,3.367436408996582,-1.6671640872955322,0.9933006917296677,0.03474041447043419,0.034723710268735886,0.0024130968376994133,3.36771297454834,-1.6669660806655884,0.9932990244272292
85,11000,4,10984,10981,0.9982727272727273,10.27996503796048,True,0.018487902358174324,0.020092735067009926,0.0007464083028025925,4.732222080230713,-1.5154463052749634,0.9592589524607261,0.018494823947548866,0.02009223960340023,0.0007466854876838624,4.730610370635986,-1.5161021947860718,0.9593400307168086
85,11000,6,10998,10993,0.9993636363636363,11.192406577613117,True,0.012770986184477806,0.013087869621813297,0.0003344507422298193,3.8918910026550293,-1.6052166223526,0.9673821814195536,0.012770457193255424,0.01308772899210453,0.00033443747088313103,3.8920629024505615,-1.6047419309616089,0.967360863578457
85,11000,3,10999,10997,0.9997272727272727,11.120340457689421,True,0.028229929506778717,0.02896961197257042,0.0016369734657928348,3.9994916915893555,-1.6452460289001465,0.9923657659831625,0.02822933904826641,0.02896842360496521,0.001636893255636096,3.999704360961914,-1.6449707746505737,0.9923638155385236
85,11000,8,10999,10992,0.9992727272727273,10.731037799539553,True,0.010286050848662853,0.010500526987016201,0.00021613537683151662,5.163164138793945,-1.4636129140853882,0.9362895343628725,0.010284570045769215,0.010501356795430183,0.0002161164884455502,5.163543224334717,-1.4624953269958496,0.9362710506954842
85,11000,0,10997,10998,0.9998181818181818,12.163518824690422,True,0.022321321070194244,0.02150098606944084,0.0009606793755665421,4.207951068878174,-1.6124004125595093,0.9864851857851474,0.022321416065096855,0.021499887108802795,0.0009606409003026783,4.208125114440918,-1.612392544746399,0.9864889005361569
85,11000,0,10996,10997,0.9997272727272727,12.257848646474315,True,0.028246130794286728,0.028473522514104843,0.0016087908297777176,3.5277819633483887,-1.6250399351119995,0.9923328255096198,0.02824617363512516,0.02847319096326828,0.0016087839612737298,3.5278005599975586,-1.625023603439331,0.9923309594315288
85,11000,3,10999,10997,0.9997272727272727,12.453583741948131,True,0.036673545837402344,0.03561355173587799,0.002613446908071637,3.700007438659668,-1.6396150588989258,0.9954525090994611,0.036674413830041885,0.03561133146286011,0.002613364951685071,3.700144052505493,-1.6394439935684204,0.9954632219408408
85,11000,0,10999,11000,1.0,12.664150476889091,True,0.0397922620177269,0.040032822638750076,0.0031863527838140726,3.822765350341797,-1.6647354364395142,0.9959094779774866,0.0397922620177269,0.040032822638750076,0.0031863527838140726,3.822765350341797,-1.6647354364395142,0.9959094779774866
85,11000,0,10999,11000,1.0,11.313407287951936,True,0.013736790977418423,0.013239896856248379,0.00036416607326827943,5.048166275024414,-1.5100324153900146,0.9599940996246773,0.013736790977418423,0.013239896856248379,0.00036416607326827943,5.048166275024414,-1.5100324153900146,0.9599940996246773
85,11000,0,10987,10988,0.9989090909090909,12.623931331089537,True,0.011976033449172974,0.010674702934920788,0.0002576167171355337,4.302707672119141,-1.5060757398605347,0.948375629621563,0.011975310742855072,0.010677034966647625,0.00025766564067453146,4.301883220672607,-1.5054148435592651,0.9483708156111139
85,11000,0,10991,10992,0.9992727272727273,12.582969965489756,True,0.038737703114748,0.03686729818582535,0.0028609735891222954,3.6610543727874756,-1.621367335319519,0.9951272858583324,0.0387413389980793,0.03686927631497383,0.00286147091537714,3.66029953956604,-1.6215262413024902,0.9951258538090514
85,11000,8,10994,10987,0.9988181818181818,11.06238215021897,True,0.011499006301164627,0.01140577346086502,0.0002626963541842997,4.741286754608154,-1.5469481945037842,0.9556095830606893,0.011497375555336475,0.0114064309746027,0.0002626811037771404,4.741539001464844,-1.5461269617080688,0.9556653399783344
85,11000,0,10999,11000,1.0,13.145937090336503,True,0.029590163379907608,0.02874581329524517,0.0017022788524627686,3.2930383682250977,-1.660951018333435,0.993115407285175,0.029590163379907608,0.02874581329524517,0.0017022788524627686,3.2930383682250977,-1.660951018333435,0.993115407285175
85,11000,0,10791,10792,0.9810909090909091,12.710289363554574,True,0.008732451125979424,0.008018635213375092,0.00014140944404061884,5.117617607116699,-1.378686785697937,0.8820464800999764,0.008806638419628143,0.008085235953330994,0.00014384958194568753,5.043315887451172,-1.4021047353744507,0.8827343120754524
85,11000,0,10997,10998,0.9998181818181818,11.730863698174277,True,0.03604106977581978,0.03618551045656204,0.002608570037409663,3.3725790977478027,-1.6854627132415771,0.9919292072125786,0.03604019060730934,0.03618569299578667,0.002608516253530979,3.372668981552124,-1.6854641437530518,0.991929754227307
85,11000,7,10998,10992,0.9992727272727273,12.2075253674378,True,0.010702584870159626,0.00975791271775961,0.00020980820409022272,4.597169876098633,-1.415766716003418,0.951161999098308,0.010702253319323063,0.009758819825947285,0.0002098164550261572,4.596999168395996,-1.4149765968322754,0.9511478805265731
