threshold,FRR,FAR
0.234,0.5555555555555556,0.30656934306569344
0.23600000000000002,0.5669099756690997,0.2946066504460665
0.23800000000000002,0.5669099756690997,0.2946066504460665
0.24,0.5669099756690997,0.2946066504460665
0.242,0.578264395782644,0.2864963503649635
0.244,0.578264395782644,0.2864963503649635
0.246,0.5936739659367397,0.27858880778588807
0.248,0.5936739659367397,0.27858880778588807
0.25,0.5936739659367397,0.27858880778588807
0.252,0.6042173560421735,0.26987023519870235
0.254,0.6042173560421735,0.26987023519870235
0.256,0.6171938361719383,0.2613544201135442
0.258,0.6171938361719383,0.2613544201135442
0.26,0.6171938361719383,0.2613544201135442
0.262,0.624493106244931,0.25527169505271696
0.264,0.624493106244931,0.25527169505271696
0.266,0.6374695863746959,0.24716139497161396
0.268,0.6374695863746959,0.24716139497161396
0.27,0.6374695863746959,0.24716139497161396
0.272,0.64882400648824,0.23986212489862124
0.274,0.64882400648824,0.23986212489862124
0.276,0.6601784266017843,0.23195458231954583
0.278,0.6601784266017843,0.23195458231954583
0.28,0.6601784266017843,0.23195458231954583
0.28200000000000003,0.6707218167072182,0.22546634225466342
0.28400000000000003,0.6707218167072182,0.22546634225466342
0.28600000000000003,0.6796431467964315,0.21897810218978103
0.28800000000000003,0.6796431467964315,0.21897810218978103
0.29,0.6796431467964315,0.21897810218978103
0.292,0.6845093268450932,0.21208434712084348
0.294,0.6845093268450932,0.21208434712084348
0.296,0.6934306569343066,0.20640713706407138
0.298,0.6934306569343066,0.20640713706407138
0.3,0.6934306569343066,0.20640713706407138
0.302,0.7088402270884022,0.20072992700729927
0.304,0.7088402270884022,0.20072992700729927
0.306,0.7210056772100568,0.1948499594484996
0.308,0.7210056772100568,0.1948499594484996
0.31,0.7210056772100568,0.1948499594484996
0.312,0.7299270072992701,0.18532035685320356
0.314,0.7299270072992701,0.18532035685320356
0.316,0.7388483373884833,0.17781832927818328
0.318,0.7388483373884833,0.17781832927818328
0.32,0.7388483373884833,0.17781832927818328
0.322,0.7469586374695864,0.17234387672343876
0.324,0.7469586374695864,0.17234387672343876
0.326,0.7534468775344688,0.1656528791565288
0.328,0.7534468775344688,0.1656528791565288
0.33,0.7534468775344688,0.1656528791565288
0.332,0.7599351175993512,0.160786699107867
0.334,0.7599351175993512,0.160786699107867
0.336,0.7696674776966748,0.1542984590429846
0.338,0.7696674776966748,0.1542984590429846
0.34,0.7696674776966748,0.1542984590429846
0.342,0.7761557177615572,0.1494322789943228
0.34400000000000003,0.7761557177615572,0.1494322789943228
0.34600000000000003,0.7834549878345499,0.14578264395782645
0.34800000000000003,0.7834549878345499,0.14578264395782645
0.35000000000000003,0.7850770478507705,0.14071370640713707
0.352,0.7850770478507705,0.14071370640713707
0.354,0.7850770478507705,0.14071370640713707
0.356,0.7907542579075426,0.1354420113544201
0.358,0.7907542579075426,0.1354420113544201
0.36,0.7907542579075426,0.1354420113544201
0.362,0.7923763179237632,0.13199513381995134
0.364,0.7923763179237632,0.13199513381995134
0.366,0.797242497972425,0.1275344687753447
0.368,0.797242497972425,0.1275344687753447
0.37,0.797242497972425,0.1275344687753447
0.372,0.8021086780210868,0.12287104622871046
0.374,0.8021086780210868,0.12287104622871046
0.376,0.8102189781021898,0.11820762368207624
0.378,0.8102189781021898,0.11820762368207624
0.38,0.8102189781021898,0.11820762368207624
0.382,0.813463098134631,0.11232765612327657
0.384,0.813463098134631,0.11232765612327657
0.386,0.819140308191403,0.10685320356853203
0.388,0.819140308191403,0.10685320356853203
0.39,0.819140308191403,0.10685320356853203
0.392,0.8240064882400648,0.10360908353609083
0.394,0.8240064882400648,0.10360908353609083
0.396,0.8304947283049473,0.10097323600973236
0.398,0.8304947283049473,0.10097323600973236
0.4,0.8304947283049473,0.10097323600973236
0.402,0.8321167883211679,0.09691808596918086
