case_type,global_index,true_sat,claimed_sat,rf_match,confidence_band,hmac_pass,freshness_pass,decision,combined_caught,higher_layer_only_caught
wrong_hardware,981,92,51,False,low,True,True,flag,False,False
wrong_hardware,981,92,109,False,low,True,True,flag,False,False
wrong_hardware,982,85,92,False,middle,True,True,flag,False,False
wrong_hardware,982,85,87,False,middle,True,True,flag,False,False
wrong_hardware,982,85,51,False,middle,True,True,flag,False,False
wrong_hardware,982,85,109,True,middle,True,True,flag,False,False
wrong_hardware,983,92,85,True,middle,True,True,flag,False,False
wrong_hardware,983,92,87,False,middle,True,True,flag,False,False
wrong_hardware,983,92,51,False,middle,True,True,flag,False,False
wrong_hardware,983,92,109,False,middle,True,True,flag,False,False
wrong_hardware,984,87,92,False,low,True,True,flag,False,False
wrong_hardware,984,87,85,False,low,True,True,flag,False,False
wrong_hardware,984,87,51,False,low,True,True,flag,False,False
wrong_hardware,984,87,109,False,low,True,True,flag,False,False
wrong_hardware,985,92,85,True,high,True,True,accept,False,False
wrong_hardware,985,92,87,False,high,True,True,reject,True,False
wrong_hardware,985,92,51,False,high,True,True,reject,True,False
wrong_hardware,985,92,109,False,high,True,True,reject,True,False
wrong_hardware,986,85,92,True,low,True,True,flag,False,False
wrong_hardware,986,85,87,False,low,True,True,flag,False,False
wrong_hardware,986,85,51,False,low,True,True,flag,False,False
wrong_hardware,986,85,109,False,low,True,True,flag,False,False
wrong_hardware,987,92,85,False,high,True,True,reject,True,False
wrong_hardware,987,92,87,False,high,True,True,reject,True,False
wrong_hardware,987,92,51,True,high,True,True,accept,False,False
wrong_hardware,987,92,109,False,high,True,True,reject,True,False
wrong_hardware,988,51,92,False,low,True,True,flag,False,False
wrong_hardware,988,51,85,True,low,True,True,flag,False,False
wrong_hardware,988,51,87,False,low,True,True,flag,False,False
wrong_hardware,988,51,109,False,low,True,True,flag,False,False
wrong_hardware,989,87,92,True,middle,True,True,flag,False,False
wrong_hardware,989,87,85,False,middle,True,True,flag,False,False
wrong_hardware,989,87,51,False,middle,True,True,flag,False,False
wrong_hardware,989,87,109,False,middle,True,True,flag,False,False
wrong_hardware,990,109,92,False,middle,True,True,flag,False,False
wrong_hardware,990,109,85,False,middle,True,True,flag,False,False
wrong_hardware,990,109,87,False,middle,True,True,flag,False,False
wrong_hardware,990,109,51,False,middle,True,True,flag,False,False
wrong_hardware,991,87,92,False,low,True,True,flag,False,False
wrong_hardware,991,87,85,True,low,True,True,flag,False,False
wrong_hardware,991,87,51,False,low,True,True,flag,False,False
wrong_hardware,991,87,109,False,low,True,True,flag,False,False
wrong_hardware,992,51,92,True,high,True,True,accept,False,False
wrong_hardware,992,51,85,False,high,True,True,reject,True,False
wrong_hardware,992,51,87,False,high,True,True,reject,True,False
wrong_hardware,992,51,109,False,high,True,True,reject,True,False
wrong_hardware,993,51,92,False,low,True,True,flag,False,False
wrong_hardware,993,51,85,False,low,True,True,flag,False,False
wrong_hardware,993,51,87,True,low,True,True,flag,False,False
wrong_hardware,993,51,109,False,low,True,True,flag,False,False
wrong_hardware,994,87,92,True,low,True,True,flag,False,False
wrong_hardware,994,87,85,False,low,True,True,flag,False,False
wrong_hardware,994,87,51,False,low,True,True,flag,False,False
wrong_hardware,994,87,109,False,low,True,True,flag,False,False
wrong_hardware,995,92,85,False,high,True,True,reject,True,False
wrong_hardware,995,92,87,False,high,True,True,reject,True,False
wrong_hardware,995,92,51,False,high,True,True,reject,True,False
wrong_hardware,995,92,109,True,high,True,True,accept,False,False
wrong_hardware,996,92,85,False,middle,True,True,flag,False,False
wrong_hardware,996,92,87,False,middle,True,True,flag,False,False
wrong_hardware,996,92,51,False,middle,True,True,flag,False,False
wrong_hardware,996,92,109,False,middle,True,True,flag,False,False
wrong_hardware,997,92,85,True,middle,True,True,flag,False,False
wrong_hardware,997,92,87,False,middle,True,True,flag,False,False
wrong_hardware,997,92,51,False,middle,True,True,flag,False,False
wrong_hardware,997,92,109,False,middle,True,True,flag,False,False
wrong_hardware,998,51,92,False,high,True,True,reject,True,False
wrong_hardware,998,51,85,True,high,True,True,accept,False,False
wrong_hardware,998,51,87,False,high,True,True,reject,True,False
wrong_hardware,998,51,109,False,high,True,True,reject,True,False
wrong_hardware,999,92,85,True,low,True,True,flag,False,False
wrong_hardware,999,92,87,False,low,True,True,flag,False,False
wrong_hardware,999,92,51,False,low,True,True,flag,False,False
wrong_hardware,999,92,109,False,low,True,True,flag,False,False
wrong_hardware,1000,109,92,False,low,True,True,flag,False,False
wrong_hardware,1000,109,85,False,low,True,True,flag,False,False
wrong_hardware,1000,109,87,True,low,True,True,flag,False,False
wrong_hardware,1000,109,51,False,low,True,True,flag,False,False
wrong_hardware,1001,87,92,False,high,True,True,reject,True,False
wrong_hardware,1001,87,85,False,high,True,True,reject,True,False
wrong_hardware,1001,87,51,False,high,True,True,reject,True,False
wrong_hardware,1001,87,109,False,high,True,True,reject,True,False
wrong_hardware,1002,92,85,False,low,True,True,flag,False,False
wrong_hardware,1002,92,87,False,low,True,True,flag,False,False
wrong_hardware,1002,92,51,True,low,True,True,flag,False,False
wrong_hardware,1002,92,109,False,low,True,True,flag,False,False
wrong_hardware,1003,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1003,92,87,True,middle,True,True,flag,False,False
wrong_hardware,1003,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1003,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1004,51,92,False,middle,True,True,flag,False,False
wrong_hardware,1004,51,85,True,middle,True,True,flag,False,False
wrong_hardware,1004,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1004,51,109,False,middle,True,True,flag,False,False
wrong_hardware,1005,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1005,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1005,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1005,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1006,109,92,False,low,True,True,flag,False,False
wrong_hardware,1006,109,85,False,low,True,True,flag,False,False
wrong_hardware,1006,109,87,True,low,True,True,flag,False,False
wrong_hardware,1006,109,51,False,low,True,True,flag,False,False
wrong_hardware,1007,51,92,False,high,True,True,reject,True,False
wrong_hardware,1007,51,85,True,high,True,True,accept,False,False
wrong_hardware,1007,51,87,False,high,True,True,reject,True,False
wrong_hardware,1007,51,109,False,high,True,True,reject,True,False
wrong_hardware,1008,51,92,False,low,True,True,flag,False,False
wrong_hardware,1008,51,85,False,low,True,True,flag,False,False
wrong_hardware,1008,51,87,False,low,True,True,flag,False,False
wrong_hardware,1008,51,109,False,low,True,True,flag,False,False
wrong_hardware,1009,87,92,False,low,True,True,flag,False,False
wrong_hardware,1009,87,85,False,low,True,True,flag,False,False
wrong_hardware,1009,87,51,False,low,True,True,flag,False,False
wrong_hardware,1009,87,109,False,low,True,True,flag,False,False
wrong_hardware,1010,51,92,False,high,True,True,reject,True,False
wrong_hardware,1010,51,85,False,high,True,True,reject,True,False
wrong_hardware,1010,51,87,False,high,True,True,reject,True,False
wrong_hardware,1010,51,109,True,high,True,True,accept,False,False
wrong_hardware,1011,87,92,False,high,True,True,reject,True,False
wrong_hardware,1011,87,85,True,high,True,True,accept,False,False
wrong_hardware,1011,87,51,False,high,True,True,reject,True,False
wrong_hardware,1011,87,109,False,high,True,True,reject,True,False
wrong_hardware,1012,87,92,False,high,True,True,reject,True,False
wrong_hardware,1012,87,85,False,high,True,True,reject,True,False
wrong_hardware,1012,87,51,True,high,True,True,accept,False,False
wrong_hardware,1012,87,109,False,high,True,True,reject,True,False
wrong_hardware,1013,87,92,False,middle,True,True,flag,False,False
wrong_hardware,1013,87,85,True,middle,True,True,flag,False,False
wrong_hardware,1013,87,51,False,middle,True,True,flag,False,False
wrong_hardware,1013,87,109,False,middle,True,True,flag,False,False
wrong_hardware,1014,85,92,False,middle,True,True,flag,False,False
wrong_hardware,1014,85,87,False,middle,True,True,flag,False,False
wrong_hardware,1014,85,51,False,middle,True,True,flag,False,False
wrong_hardware,1014,85,109,True,middle,True,True,flag,False,False
wrong_hardware,1015,51,92,False,middle,True,True,flag,False,False
wrong_hardware,1015,51,85,True,middle,True,True,flag,False,False
wrong_hardware,1015,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1015,51,109,False,middle,True,True,flag,False,False
wrong_hardware,1016,85,92,True,high,True,True,accept,False,False
wrong_hardware,1016,85,87,False,high,True,True,reject,True,False
wrong_hardware,1016,85,51,False,high,True,True,reject,True,False
wrong_hardware,1016,85,109,False,high,True,True,reject,True,False
wrong_hardware,1017,92,85,False,high,True,True,reject,True,False
wrong_hardware,1017,92,87,False,high,True,True,reject,True,False
wrong_hardware,1017,92,51,True,high,True,True,accept,False,False
wrong_hardware,1017,92,109,False,high,True,True,reject,True,False
wrong_hardware,1018,87,92,False,low,True,True,flag,False,False
wrong_hardware,1018,87,85,False,low,True,True,flag,False,False
wrong_hardware,1018,87,51,False,low,True,True,flag,False,False
wrong_hardware,1018,87,109,False,low,True,True,flag,False,False
wrong_hardware,1019,92,85,False,low,True,True,flag,False,False
wrong_hardware,1019,92,87,True,low,True,True,flag,False,False
wrong_hardware,1019,92,51,False,low,True,True,flag,False,False
wrong_hardware,1019,92,109,False,low,True,True,flag,False,False
wrong_hardware,1020,92,85,False,high,True,True,reject,True,False
wrong_hardware,1020,92,87,False,high,True,True,reject,True,False
wrong_hardware,1020,92,51,False,high,True,True,reject,True,False
wrong_hardware,1020,92,109,False,high,True,True,reject,True,False
wrong_hardware,1021,87,92,False,low,True,True,flag,False,False
wrong_hardware,1021,87,85,False,low,True,True,flag,False,False
wrong_hardware,1021,87,51,True,low,True,True,flag,False,False
wrong_hardware,1021,87,109,False,low,True,True,flag,False,False
wrong_hardware,1022,87,92,False,low,True,True,flag,False,False
wrong_hardware,1022,87,85,True,low,True,True,flag,False,False
wrong_hardware,1022,87,51,False,low,True,True,flag,False,False
wrong_hardware,1022,87,109,False,low,True,True,flag,False,False
wrong_hardware,1023,87,92,False,low,True,True,flag,False,False
wrong_hardware,1023,87,85,False,low,True,True,flag,False,False
wrong_hardware,1023,87,51,True,low,True,True,flag,False,False
wrong_hardware,1023,87,109,False,low,True,True,flag,False,False
wrong_hardware,1024,51,92,True,low,True,True,flag,False,False
wrong_hardware,1024,51,85,False,low,True,True,flag,False,False
wrong_hardware,1024,51,87,False,low,True,True,flag,False,False
wrong_hardware,1024,51,109,False,low,True,True,flag,False,False
wrong_hardware,1025,87,92,False,high,True,True,reject,True,False
wrong_hardware,1025,87,85,True,high,True,True,accept,False,False
wrong_hardware,1025,87,51,False,high,True,True,reject,True,False
wrong_hardware,1025,87,109,False,high,True,True,reject,True,False
wrong_hardware,1026,109,92,False,middle,True,True,flag,False,False
wrong_hardware,1026,109,85,False,middle,True,True,flag,False,False
wrong_hardware,1026,109,87,False,middle,True,True,flag,False,False
wrong_hardware,1026,109,51,False,middle,True,True,flag,False,False
wrong_hardware,1027,92,85,False,low,True,True,flag,False,False
wrong_hardware,1027,92,87,True,low,True,True,flag,False,False
wrong_hardware,1027,92,51,False,low,True,True,flag,False,False
wrong_hardware,1027,92,109,False,low,True,True,flag,False,False
wrong_hardware,1028,92,85,False,high,True,True,reject,True,False
wrong_hardware,1028,92,87,False,high,True,True,reject,True,False
wrong_hardware,1028,92,51,True,high,True,True,accept,False,False
wrong_hardware,1028,92,109,False,high,True,True,reject,True,False
wrong_hardware,1029,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1029,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1029,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1029,92,109,True,middle,True,True,flag,False,False
wrong_hardware,1030,85,92,True,middle,True,True,flag,False,False
wrong_hardware,1030,85,87,False,middle,True,True,flag,False,False
wrong_hardware,1030,85,51,False,middle,True,True,flag,False,False
wrong_hardware,1030,85,109,False,middle,True,True,flag,False,False
wrong_hardware,1031,87,92,True,low,True,True,flag,False,False
wrong_hardware,1031,87,85,False,low,True,True,flag,False,False
wrong_hardware,1031,87,51,False,low,True,True,flag,False,False
wrong_hardware,1031,87,109,False,low,True,True,flag,False,False
wrong_hardware,1032,92,85,False,low,True,True,flag,False,False
wrong_hardware,1032,92,87,False,low,True,True,flag,False,False
wrong_hardware,1032,92,51,True,low,True,True,flag,False,False
wrong_hardware,1032,92,109,False,low,True,True,flag,False,False
wrong_hardware,1033,51,92,False,low,True,True,flag,False,False
wrong_hardware,1033,51,85,False,low,True,True,flag,False,False
wrong_hardware,1033,51,87,False,low,True,True,flag,False,False
wrong_hardware,1033,51,109,True,low,True,True,flag,False,False
wrong_hardware,1034,85,92,False,high,True,True,reject,True,False
wrong_hardware,1034,85,87,True,high,True,True,accept,False,False
wrong_hardware,1034,85,51,False,high,True,True,reject,True,False
wrong_hardware,1034,85,109,False,high,True,True,reject,True,False
wrong_hardware,1035,87,92,False,low,True,True,flag,False,False
wrong_hardware,1035,87,85,False,low,True,True,flag,False,False
wrong_hardware,1035,87,51,False,low,True,True,flag,False,False
wrong_hardware,1035,87,109,False,low,True,True,flag,False,False
wrong_hardware,1036,92,85,False,high,True,True,reject,True,False
wrong_hardware,1036,92,87,False,high,True,True,reject,True,False
wrong_hardware,1036,92,51,False,high,True,True,reject,True,False
wrong_hardware,1036,92,109,True,high,True,True,accept,False,False
wrong_hardware,1037,92,85,True,low,True,True,flag,False,False
wrong_hardware,1037,92,87,False,low,True,True,flag,False,False
wrong_hardware,1037,92,51,False,low,True,True,flag,False,False
wrong_hardware,1037,92,109,False,low,True,True,flag,False,False
wrong_hardware,1038,87,92,False,high,True,True,reject,True,False
wrong_hardware,1038,87,85,False,high,True,True,reject,True,False
wrong_hardware,1038,87,51,False,high,True,True,reject,True,False
wrong_hardware,1038,87,109,True,high,True,True,accept,False,False
wrong_hardware,1039,92,85,True,high,True,True,accept,False,False
wrong_hardware,1039,92,87,False,high,True,True,reject,True,False
wrong_hardware,1039,92,51,False,high,True,True,reject,True,False
wrong_hardware,1039,92,109,False,high,True,True,reject,True,False
wrong_hardware,1040,85,92,False,middle,True,True,flag,False,False
wrong_hardware,1040,85,87,True,middle,True,True,flag,False,False
wrong_hardware,1040,85,51,False,middle,True,True,flag,False,False
wrong_hardware,1040,85,109,False,middle,True,True,flag,False,False
wrong_hardware,1041,109,92,False,high,True,True,reject,True,False
wrong_hardware,1041,109,85,False,high,True,True,reject,True,False
wrong_hardware,1041,109,87,False,high,True,True,reject,True,False
wrong_hardware,1041,109,51,False,high,True,True,reject,True,False
wrong_hardware,1042,87,92,False,high,True,True,reject,True,False
wrong_hardware,1042,87,85,True,high,True,True,accept,False,False
wrong_hardware,1042,87,51,False,high,True,True,reject,True,False
wrong_hardware,1042,87,109,False,high,True,True,reject,True,False
wrong_hardware,1043,85,92,True,low,True,True,flag,False,False
wrong_hardware,1043,85,87,False,low,True,True,flag,False,False
wrong_hardware,1043,85,51,False,low,True,True,flag,False,False
wrong_hardware,1043,85,109,False,low,True,True,flag,False,False
wrong_hardware,1044,51,92,False,low,True,True,flag,False,False
wrong_hardware,1044,51,85,False,low,True,True,flag,False,False
wrong_hardware,1044,51,87,False,low,True,True,flag,False,False
wrong_hardware,1044,51,109,True,low,True,True,flag,False,False
wrong_hardware,1045,87,92,False,high,True,True,reject,True,False
wrong_hardware,1045,87,85,False,high,True,True,reject,True,False
wrong_hardware,1045,87,51,False,high,True,True,reject,True,False
wrong_hardware,1045,87,109,True,high,True,True,accept,False,False
wrong_hardware,1046,51,92,False,high,True,True,reject,True,False
wrong_hardware,1046,51,85,False,high,True,True,reject,True,False
wrong_hardware,1046,51,87,False,high,True,True,reject,True,False
wrong_hardware,1046,51,109,True,high,True,True,accept,False,False
wrong_hardware,1047,87,92,False,low,True,True,flag,False,False
wrong_hardware,1047,87,85,True,low,True,True,flag,False,False
wrong_hardware,1047,87,51,False,low,True,True,flag,False,False
wrong_hardware,1047,87,109,False,low,True,True,flag,False,False
wrong_hardware,1048,51,92,True,middle,True,True,flag,False,False
wrong_hardware,1048,51,85,False,middle,True,True,flag,False,False
wrong_hardware,1048,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1048,51,109,False,middle,True,True,flag,False,False
wrong_hardware,1049,87,92,False,high,True,True,reject,True,False
wrong_hardware,1049,87,85,True,high,True,True,accept,False,False
wrong_hardware,1049,87,51,False,high,True,True,reject,True,False
wrong_hardware,1049,87,109,False,high,True,True,reject,True,False
wrong_hardware,1050,87,92,False,middle,True,True,flag,False,False
wrong_hardware,1050,87,85,False,middle,True,True,flag,False,False
wrong_hardware,1050,87,51,True,middle,True,True,flag,False,False
wrong_hardware,1050,87,109,False,middle,True,True,flag,False,False
wrong_hardware,1051,87,92,False,low,True,True,flag,False,False
wrong_hardware,1051,87,85,True,low,True,True,flag,False,False
wrong_hardware,1051,87,51,False,low,True,True,flag,False,False
wrong_hardware,1051,87,109,False,low,True,True,flag,False,False
wrong_hardware,1052,85,92,False,low,True,True,flag,False,False
wrong_hardware,1052,85,87,False,low,True,True,flag,False,False
wrong_hardware,1052,85,51,False,low,True,True,flag,False,False
wrong_hardware,1052,85,109,False,low,True,True,flag,False,False
wrong_hardware,1053,92,85,False,low,True,True,flag,False,False
wrong_hardware,1053,92,87,False,low,True,True,flag,False,False
wrong_hardware,1053,92,51,True,low,True,True,flag,False,False
wrong_hardware,1053,92,109,False,low,True,True,flag,False,False
wrong_hardware,1054,92,85,True,middle,True,True,flag,False,False
wrong_hardware,1054,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1054,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1054,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1055,85,92,False,high,True,True,reject,True,False
wrong_hardware,1055,85,87,True,high,True,True,accept,False,False
wrong_hardware,1055,85,51,False,high,True,True,reject,True,False
wrong_hardware,1055,85,109,False,high,True,True,reject,True,False
wrong_hardware,1056,92,85,False,low,True,True,flag,False,False
wrong_hardware,1056,92,87,False,low,True,True,flag,False,False
wrong_hardware,1056,92,51,False,low,True,True,flag,False,False
wrong_hardware,1056,92,109,True,low,True,True,flag,False,False
wrong_hardware,1057,92,85,False,low,True,True,flag,False,False
wrong_hardware,1057,92,87,True,low,True,True,flag,False,False
wrong_hardware,1057,92,51,False,low,True,True,flag,False,False
wrong_hardware,1057,92,109,False,low,True,True,flag,False,False
wrong_hardware,1058,85,92,False,low,True,True,flag,False,False
wrong_hardware,1058,85,87,True,low,True,True,flag,False,False
wrong_hardware,1058,85,51,False,low,True,True,flag,False,False
wrong_hardware,1058,85,109,False,low,True,True,flag,False,False
wrong_hardware,1059,85,92,False,high,True,True,reject,True,False
wrong_hardware,1059,85,87,False,high,True,True,reject,True,False
wrong_hardware,1059,85,51,False,high,True,True,reject,True,False
wrong_hardware,1059,85,109,False,high,True,True,reject,True,False
wrong_hardware,1060,92,85,False,low,True,True,flag,False,False
wrong_hardware,1060,92,87,False,low,True,True,flag,False,False
wrong_hardware,1060,92,51,False,low,True,True,flag,False,False
wrong_hardware,1060,92,109,True,low,True,True,flag,False,False
wrong_hardware,1061,85,92,True,high,True,True,accept,False,False
wrong_hardware,1061,85,87,False,high,True,True,reject,True,False
wrong_hardware,1061,85,51,False,high,True,True,reject,True,False
wrong_hardware,1061,85,109,False,high,True,True,reject,True,False
wrong_hardware,1062,87,92,False,low,True,True,flag,False,False
wrong_hardware,1062,87,85,False,low,True,True,flag,False,False
wrong_hardware,1062,87,51,True,low,True,True,flag,False,False
wrong_hardware,1062,87,109,False,low,True,True,flag,False,False
wrong_hardware,1063,92,85,True,high,True,True,accept,False,False
wrong_hardware,1063,92,87,False,high,True,True,reject,True,False
wrong_hardware,1063,92,51,False,high,True,True,reject,True,False
wrong_hardware,1063,92,109,False,high,True,True,reject,True,False
wrong_hardware,1064,87,92,False,middle,True,True,flag,False,False
wrong_hardware,1064,87,85,False,middle,True,True,flag,False,False
wrong_hardware,1064,87,51,False,middle,True,True,flag,False,False
wrong_hardware,1064,87,109,False,middle,True,True,flag,False,False
wrong_hardware,1065,92,85,True,low,True,True,flag,False,False
wrong_hardware,1065,92,87,False,low,True,True,flag,False,False
wrong_hardware,1065,92,51,False,low,True,True,flag,False,False
wrong_hardware,1065,92,109,False,low,True,True,flag,False,False
wrong_hardware,1066,85,92,False,low,True,True,flag,False,False
wrong_hardware,1066,85,87,False,low,True,True,flag,False,False
wrong_hardware,1066,85,51,False,low,True,True,flag,False,False
wrong_hardware,1066,85,109,False,low,True,True,flag,False,False
wrong_hardware,1067,109,92,False,high,True,True,reject,True,False
wrong_hardware,1067,109,85,False,high,True,True,reject,True,False
wrong_hardware,1067,109,87,False,high,True,True,reject,True,False
wrong_hardware,1067,109,51,False,high,True,True,reject,True,False
wrong_hardware,1068,109,92,False,high,True,True,reject,True,False
wrong_hardware,1068,109,85,False,high,True,True,reject,True,False
wrong_hardware,1068,109,87,False,high,True,True,reject,True,False
wrong_hardware,1068,109,51,False,high,True,True,reject,True,False
wrong_hardware,1069,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1069,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1069,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1069,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1070,92,85,False,low,True,True,flag,False,False
wrong_hardware,1070,92,87,False,low,True,True,flag,False,False
wrong_hardware,1070,92,51,False,low,True,True,flag,False,False
wrong_hardware,1070,92,109,True,low,True,True,flag,False,False
wrong_hardware,1071,92,85,True,low,True,True,flag,False,False
wrong_hardware,1071,92,87,False,low,True,True,flag,False,False
wrong_hardware,1071,92,51,False,low,True,True,flag,False,False
wrong_hardware,1071,92,109,False,low,True,True,flag,False,False
wrong_hardware,1072,85,92,False,middle,True,True,flag,False,False
wrong_hardware,1072,85,87,False,middle,True,True,flag,False,False
wrong_hardware,1072,85,51,True,middle,True,True,flag,False,False
wrong_hardware,1072,85,109,False,middle,True,True,flag,False,False
wrong_hardware,1073,87,92,False,high,True,True,reject,True,False
wrong_hardware,1073,87,85,False,high,True,True,reject,True,False
wrong_hardware,1073,87,51,False,high,True,True,reject,True,False
wrong_hardware,1073,87,109,True,high,True,True,accept,False,False
wrong_hardware,1074,92,85,False,low,True,True,flag,False,False
wrong_hardware,1074,92,87,True,low,True,True,flag,False,False
wrong_hardware,1074,92,51,False,low,True,True,flag,False,False
wrong_hardware,1074,92,109,False,low,True,True,flag,False,False
wrong_hardware,1075,51,92,True,high,True,True,accept,False,False
wrong_hardware,1075,51,85,False,high,True,True,reject,True,False
wrong_hardware,1075,51,87,False,high,True,True,reject,True,False
wrong_hardware,1075,51,109,False,high,True,True,reject,True,False
wrong_hardware,1076,87,92,False,high,True,True,reject,True,False
wrong_hardware,1076,87,85,False,high,True,True,reject,True,False
wrong_hardware,1076,87,51,False,high,True,True,reject,True,False
wrong_hardware,1076,87,109,True,high,True,True,accept,False,False
wrong_hardware,1077,51,92,True,low,True,True,flag,False,False
wrong_hardware,1077,51,85,False,low,True,True,flag,False,False
wrong_hardware,1077,51,87,False,low,True,True,flag,False,False
wrong_hardware,1077,51,109,False,low,True,True,flag,False,False
wrong_hardware,1078,92,85,True,low,True,True,flag,False,False
wrong_hardware,1078,92,87,False,low,True,True,flag,False,False
wrong_hardware,1078,92,51,False,low,True,True,flag,False,False
wrong_hardware,1078,92,109,False,low,True,True,flag,False,False
wrong_hardware,1079,87,92,False,low,True,True,flag,False,False
wrong_hardware,1079,87,85,False,low,True,True,flag,False,False
wrong_hardware,1079,87,51,False,low,True,True,flag,False,False
wrong_hardware,1079,87,109,True,low,True,True,flag,False,False
wrong_hardware,1080,85,92,False,high,True,True,reject,True,False
wrong_hardware,1080,85,87,False,high,True,True,reject,True,False
wrong_hardware,1080,85,51,False,high,True,True,reject,True,False
wrong_hardware,1080,85,109,False,high,True,True,reject,True,False
wrong_hardware,1081,92,85,False,low,True,True,flag,False,False
wrong_hardware,1081,92,87,False,low,True,True,flag,False,False
wrong_hardware,1081,92,51,False,low,True,True,flag,False,False
wrong_hardware,1081,92,109,False,low,True,True,flag,False,False
wrong_hardware,1082,51,92,False,low,True,True,flag,False,False
wrong_hardware,1082,51,85,False,low,True,True,flag,False,False
wrong_hardware,1082,51,87,True,low,True,True,flag,False,False
wrong_hardware,1082,51,109,False,low,True,True,flag,False,False
wrong_hardware,1083,51,92,False,low,True,True,flag,False,False
wrong_hardware,1083,51,85,False,low,True,True,flag,False,False
wrong_hardware,1083,51,87,False,low,True,True,flag,False,False
wrong_hardware,1083,51,109,True,low,True,True,flag,False,False
wrong_hardware,1084,87,92,False,low,True,True,flag,False,False
wrong_hardware,1084,87,85,False,low,True,True,flag,False,False
wrong_hardware,1084,87,51,False,low,True,True,flag,False,False
wrong_hardware,1084,87,109,True,low,True,True,flag,False,False
wrong_hardware,1085,87,92,False,low,True,True,flag,False,False
wrong_hardware,1085,87,85,True,low,True,True,flag,False,False
wrong_hardware,1085,87,51,False,low,True,True,flag,False,False
wrong_hardware,1085,87,109,False,low,True,True,flag,False,False
wrong_hardware,1086,85,92,True,high,True,True,accept,False,False
wrong_hardware,1086,85,87,False,high,True,True,reject,True,False
wrong_hardware,1086,85,51,False,high,True,True,reject,True,False
wrong_hardware,1086,85,109,False,high,True,True,reject,True,False
wrong_hardware,1087,87,92,True,low,True,True,flag,False,False
wrong_hardware,1087,87,85,False,low,True,True,flag,False,False
wrong_hardware,1087,87,51,False,low,True,True,flag,False,False
wrong_hardware,1087,87,109,False,low,True,True,flag,False,False
wrong_hardware,1088,85,92,False,high,True,True,reject,True,False
wrong_hardware,1088,85,87,False,high,True,True,reject,True,False
wrong_hardware,1088,85,51,False,high,True,True,reject,True,False
wrong_hardware,1088,85,109,False,high,True,True,reject,True,False
wrong_hardware,1089,109,92,False,low,True,True,flag,False,False
wrong_hardware,1089,109,85,False,low,True,True,flag,False,False
wrong_hardware,1089,109,87,False,low,True,True,flag,False,False
wrong_hardware,1089,109,51,False,low,True,True,flag,False,False
wrong_hardware,1090,87,92,False,low,True,True,flag,False,False
wrong_hardware,1090,87,85,False,low,True,True,flag,False,False
wrong_hardware,1090,87,51,False,low,True,True,flag,False,False
wrong_hardware,1090,87,109,True,low,True,True,flag,False,False
wrong_hardware,1091,87,92,False,high,True,True,reject,True,False
wrong_hardware,1091,87,85,True,high,True,True,accept,False,False
wrong_hardware,1091,87,51,False,high,True,True,reject,True,False
wrong_hardware,1091,87,109,False,high,True,True,reject,True,False
wrong_hardware,1092,87,92,False,middle,True,True,flag,False,False
wrong_hardware,1092,87,85,False,middle,True,True,flag,False,False
wrong_hardware,1092,87,51,False,middle,True,True,flag,False,False
wrong_hardware,1092,87,109,True,middle,True,True,flag,False,False
wrong_hardware,1093,85,92,False,high,True,True,reject,True,False
wrong_hardware,1093,85,87,False,high,True,True,reject,True,False
wrong_hardware,1093,85,51,False,high,True,True,reject,True,False
wrong_hardware,1093,85,109,False,high,True,True,reject,True,False
wrong_hardware,1094,85,92,True,middle,True,True,flag,False,False
wrong_hardware,1094,85,87,False,middle,True,True,flag,False,False
wrong_hardware,1094,85,51,False,middle,True,True,flag,False,False
wrong_hardware,1094,85,109,False,middle,True,True,flag,False,False
wrong_hardware,1095,92,85,True,high,True,True,accept,False,False
wrong_hardware,1095,92,87,False,high,True,True,reject,True,False
wrong_hardware,1095,92,51,False,high,True,True,reject,True,False
wrong_hardware,1095,92,109,False,high,True,True,reject,True,False
wrong_hardware,1096,87,92,False,high,True,True,reject,True,False
wrong_hardware,1096,87,85,False,high,True,True,reject,True,False
wrong_hardware,1096,87,51,False,high,True,True,reject,True,False
wrong_hardware,1096,87,109,False,high,True,True,reject,True,False
wrong_hardware,1097,109,92,False,low,True,True,flag,False,False
